year	doy	hour	Tair	Tsoil	RH	VPD	Rain	WS	PAR	CO2	PSRF	Ndep
2013	151	18	18.7	8.55	69.12	-9999	0	0.483	18.564	386.40437	97600.148	-9999
2013	151	19	16.86	8.57	77.75	-9999	0	0.276	3.484	405.404645	97600.148	-9999
2013	151	20	15.54	8.62	80.17	-9999	0	0.713	0.026	434.917355	97600.148	-9999
2013	151	21	14.13	8.66	89.9	-9999	0	0.483	0	459.106795	97600.148	-9999
2013	151	22	12.72	8.69	95.1	-9999	0	0.322	0	440.17038	97600.148	-9999
2013	151	23	12.16	8.75	96.85	-9999	0	0.345	0	408.20839	97600.148	-9999
2013	152	0	12.62	8.81	97.6	-9999	0	0.529	0	401.22458	97600.148	-9999
2013	152	1	13.01	8.84	97.9	-9999	0.2	0.851	0	393.442445	97600.148	-9999
2013	152	2	13.45	8.86	97.9	-9999	0.1	1.61	0	388.97499	97600.148	-9999
2013	152	3	13.41	8.86	97.65	-9999	0	1.978	0	390.7888	97600.148	-9999
2013	152	4	12.22	8.83	97.5	-9999	0	1.909	1.833	393.01135	97600.148	-9999
2013	152	5	11.38	8.86	97.65	-9999	0	2.116	10.465	395.03592	97600.148	-9999
2013	152	6	10.1	8.79	97.05	-9999	0.1	2.921	28.717	395.58838	97600.148	-9999
2013	152	7	9.3	8.83	94.7	-9999	0	2.76	40.157	395.97476	97600.148	-9999
2013	152	8	9.12	8.86	93.4	-9999	0	2.944	66.365	395.677765	97600.148	-9999
2013	152	9	8.76	8.86	90.05	-9999	0	3.45	70.317	393.720275	97600.148	-9999
2013	152	10	7.41	8.8	93.1	-9999	0	2.599	43.589	392.497235	97499.859	-9999
2013	152	11	6.9	8.79	95.05	-9999	0.8	2.852	47.684	390.459885	97399.914	-9999
2013	152	12	6.91	8.8	93.3	-9999	0.6	3.151	63.44	389.42206	97349.9415	-9999
2013	152	13	7.83	8.87	91.65	-9999	0.3	3.358	133.64	388.58542	97299.969	-9999
2013	152	14	9.26	8.94	83.43	-9999	0	3.105	155.675	386.110595	97200.031	-9999
2013	152	15	10.24	8.91	77.4	-9999	0	4.232	140.595	383.335585	97150.0585	-9999
2013	152	16	10.98	8.88	69.19	-9999	0	3.979	115.739	380.98529	97050.117	-9999
2013	152	17	11.24	8.82	67.57	-9999	0	3.105	59.683	380.12947	97000.148	-9999
2013	152	18	10.37	8.78	76	-9999	0	3.381	37.973	382.04866	97000.148	-9999
2013	152	19	8.97	8.75	82.65	-9999	0	2.369	7.995	383.648515	97000.148	-9999
2013	152	20	8.73	8.77	78.13	-9999	0	2.829	0.442	384.93222	97000.148	-9999
2013	152	21	8.6	8.79	76.3	-9999	0	2.714	0	386.362835	97000.148	-9999
2013	152	22	8.02	8.76	78.32	-9999	0	2.024	0	387.965895	97000.148	-9999
2013	152	23	7.68	8.77	78.91	-9999	0	2.047	0	390.300215	97000.148	-9999
2013	153	0	6.12	8.7	82.22	-9999	0	1.265	0	392.82933	96950	-9999
2013	153	1	2.21	8.58	92.6	-9999	0	0.437	0	394.049195	96899.852	-9999
2013	153	2	0.49	8.62	96.45	-9999	0	0.368	0	395.22754	96899.852	-9999
2013	153	3	-1.24	8.62	97.55	-9999	0	0.345	0	397.670425	96899.852	-9999
2013	153	4	-1.46	8.56	98.35	-9999	0	0.437	4.29	399.07228	96799.914	-9999
2013	153	5	1.4	8.7	98.45	-9999	0	0.483	26.273	399.19681	96799.914	-9999
2013	153	6	6.38	8.85	88.45	-9999	0	1.058	72.28	396.20468	96799.914	-9999
2013	153	7	8.19	8.78	68.58	-9999	0	1.84	110.526	391.318905	96749.9415	-9999
2013	153	8	9.7	8.77	61.41	-9999	0	2.116	201.292	389.01651	96749.9415	-9999
2013	153	9	11.83	8.85	56.94	-9999	0	2.576	297.31	387.052615	96699.969	-9999
2013	153	10	13.43	8.84	51.01	-9999	0	2.461	316.81	384.30635	96600.031	-9999
2013	153	11	14.57	8.8	46	-9999	0	2.484	364.143	382.246655	96600.031	-9999
2013	153	12	15.59	8.78	42.33	-9999	0	2.346	369.226	381.73254	96500.086	-9999
2013	153	13	16.8	8.73	37.91	-9999	0	2.231	336.024	379.63452	96400.148	-9999
2013	153	14	17.91	8.74	33.59	-9999	0	2.737	360.321	378.14322	96299.852	-9999
2013	153	15	18.32	8.66	31.84	-9999	0	2.185	302.952	379.8293	96299.852	-9999
2013	153	16	18.23	8.57	30.41	-9999	0	2.277	210.21	383.089705	96299.852	-9999
2013	153	17	17.28	8.47	27.34	-9999	0	1.909	104.312	385.61882	96299.852	-9999
2013	153	18	15.4	8.46	22.75	-9999	0	2.3	31.928	386.072265	96299.852	-9999
2013	153	19	11.1	8.39	41.2	-9999	0	0.759	8.905	389.323075	96350	-9999
2013	153	20	4.73	8.38	67.92	-9999	0	0.414	0.637	393.02094	96299.852	-9999
2013	153	21	1.7	8.46	81.52	-9999	0	0.391	0	394.026825	96299.852	-9999
2013	153	22	0.42	8.55	89.3	-9999	0	0.414	0	394.406825	96199.914	-9999
2013	153	23	-0.77	8.6	94.9	-9999	0	0.299	0	395.412715	96199.914	-9999
2013	154	0	-1.56	8.62	96.95	-9999	0	0.322	0	394.43237	96199.914	-9999
2013	154	1	-2.17	8.63	97.85	-9999	0	0.276	0	393.506315	96099.969	-9999
2013	154	2	-2.54	8.63	98.3	-9999	0	0.322	0	396.766705	96199.914	-9999
2013	154	3	-2.85	8.62	98.55	-9999	0	0.322	0.026	400.911635	96249.883	-9999
2013	154	4	-2.95	8.6	98.65	-9999	0	0.299	4.251	400.745575	96199.9105	-9999
2013	154	5	-1.24	8.62	98.6	-9999	0	0.322	18.928	398.273955	96149.9415	-9999
2013	154	6	6.43	8.78	87.03	-9999	0	0.966	111.41	395.352065	96199.914	-9999
2013	154	7	11.9	8.76	57.04	-9999	0	1.702	191.724	391.644605	96199.914	-9999
2013	154	8	14.14	8.71	39.66	-9999	0	2.139	262.262	387.994625	96199.914	-9999
2013	154	9	15.8	8.81	32.22	-9999	0	2.185	321.048	385.059965	96199.914	-9999
2013	154	10	16.96	8.79	30.1	-9999	0	2.024	353.821	381.965635	96249.883	-9999
2013	154	11	17.84	8.68	28	-9999	0	1.61	316.381	379.90913	96299.852	-9999
2013	154	12	18.73	8.61	27.12	-9999	0	1.771	308.321	378.299695	96249.883	-9999
2013	154	13	18.85	8.49	26.25	-9999	0	1.656	250.393	375.151075	96299.852	-9999
2013	154	14	18.89	8.43	26.09	-9999	0	1.978	198.666	374.330395	96400.148	-9999
2013	154	15	18.02	8.26	28.16	-9999	0	1.38	95.277	372.7944	96350	-9999
2013	154	16	18.43	8.33	27.23	-9999	0	1.863	114.023	372.94449	96350	-9999
2013	154	17	16.52	8.23	32.99	-9999	0	0.713	24.726	375.9079	96299.852	-9999
2013	154	18	14.14	8.23	53.56	-9999	0	0.391	12.922	381.639925	96400.148	-9999
2013	154	19	11.7	8.26	67.39	-9999	0	0.391	3.861	389.201725	96400.148	-9999
2013	154	20	10.31	8.32	71.44	-9999	0	0.598	0.221	403.616395	96400.148	-9999
2013	154	21	9.85	8.38	73.09	-9999	0	0.506	0	428.741485	96400.148	-9999
2013	154	22	9.01	8.43	75.73	-9999	0	0.414	0	444.52609	96450.117	-9999
2013	154	23	8.9	8.46	74.4	-9999	0	0.69	0	458.36595	96500.086	-9999
2013	155	0	8.77	8.49	72.23	-9999	0	0.483	0	463.14635	96450.117	-9999
2013	155	1	7.74	8.5	77.81	-9999	0	0.345	0	454.016635	96450.117	-9999
2013	155	2	7.17	8.51	84.4	-9999	0	0.322	0	450.561465	96450.117	-9999
2013	155	3	7.91	8.54	77.11	-9999	0	0.667	0	450.94147	96500.086	-9999
2013	155	4	9.33	8.56	57.84	-9999	0	0.828	1.391	457.631485	96500.086	-9999
2013	155	5	8.06	8.53	71.94	-9999	0	0.414	7.579	452.35611	96550.0585	-9999
2013	155	6	9.12	8.56	69.84	-9999	0	0.552	23.53	425.279895	96600.031	-9999
2013	155	7	10.17	8.57	64.33	-9999	0	1.058	21.333	399.69498	96600.031	-9999
2013	155	8	10.68	8.55	54.61	-9999	0	1.449	35.321	386.89615	96699.969	-9999
2013	155	9	12.1	8.59	48.84	-9999	0	1.265	68.51	382.891725	96699.969	-9999
2013	155	10	13.84	8.61	45.35	-9999	0	1.84	105.976	383.3324	96749.9415	-9999
2013	155	11	15.16	8.6	44.55	-9999	0	2.277	148.863	383.766695	96799.914	-9999
2013	155	12	15.14	8.47	49.88	-9999	0	2.116	79.43	381.59523	96899.852	-9999
2013	155	13	14.95	8.45	54.27	-9999	0	1.978	88.517	379.015015	96899.852	-9999
2013	155	14	18.27	8.71	47.97	-9999	0	2.967	276.614	378.389115	96899.852	-9999
2013	155	15	17	8.41	52.08	-9999	0	2.277	91.156	381.295045	96950	-9999
2013	155	16	16.07	8.35	56.67	-9999	0	1.495	30.147	383.840135	97000.148	-9999
2013	155	17	14.56	8.32	71.11	-9999	0	1.196	32.721	382.26262	97000.148	-9999
2013	155	18	14.31	8.38	66.78	-9999	0	1.334	12.701	382.67456	97050.117	-9999
2013	155	19	11.71	8.31	84.6	-9999	0.3	0.828	3.263	384.331905	97100.086	-9999
2013	155	20	10.59	8.31	73.58	-9999	0.2	1.633	0	385.52621	97150.0585	-9999
2013	155	21	8.63	8.35	84.1	-9999	0.2	1.15	0	385.794445	97250	-9999
2013	155	22	7.98	8.36	77.48	-9999	0	1.288	0	385.98285	97299.969	-9999
2013	155	23	7.99	8.42	75.46	-9999	0.1	0.736	0	389.86913	97299.969	-9999
2013	156	0	7.87	8.43	80.08	-9999	0	0.736	0	392.529175	97299.969	-9999
2013	156	1	8.14	8.44	77.09	-9999	0	1.15	0	394.50903	97299.969	-9999
2013	156	2	7.51	8.43	83.83	-9999	0.1	0.782	0	397.606535	97349.9415	-9999
2013	156	3	6.8	8.43	93.7	-9999	2	0.989	0	398.50705	97399.914	-9999
2013	156	4	7	8.45	96.5	-9999	1.8	1.288	1.209	397.80133	97449.8865	-9999
2013	156	5	7.44	8.47	97.45	-9999	2	1.058	4.94	398.82959	97499.859	-9999
2013	156	6	8.21	8.47	97.9	-9999	1.8	1.242	13.481	399.56406	97550.0035	-9999
2013	156	7	9.09	8.45	98.15	-9999	0.8	1.311	18.005	396.79544	97650.121	-9999
2013	156	8	9.61	8.49	98.1	-9999	1.4	1.449	18.707	392.12042	97700.094	-9999
2013	156	9	9.78	8.5	97.95	-9999	1.2	2.024	17.251	388.88559	97700.094	-9999
2013	156	10	10.04	8.39	97.8	-9999	0.2	2.323	19.175	385.88066	97600.148	-9999
2013	156	11	10.32	8.45	97.3	-9999	0.2	2.323	25.961	381.595215	97600.148	-9999
2013	156	12	10.33	8.44	97.15	-9999	0.5	2.093	23.296	379.32158	97600.148	-9999
2013	156	13	10.04	8.4	97.25	-9999	0.4	2.783	23.66	377.967605	97550.0035	-9999
2013	156	14	10.11	8.34	97.25	-9999	0.4	2.392	33.54	378.175155	97499.859	-9999
2013	156	15	10.27	8.36	95.75	-9999	0.1	2.622	32.591	379.01819	97449.8865	-9999
2013	156	16	10.3	8.35	93.45	-9999	0	2.047	23.036	376.19849	97399.914	-9999
2013	156	17	10.63	8.35	90.6	-9999	0	1.909	27.547	373.295765	97349.9415	-9999
2013	156	18	10.22	8.3	88.35	-9999	0	1.748	10.179	373.15526	97349.9415	-9999
2013	156	19	9.79	8.29	88.55	-9999	0	0.943	3.419	380.99487	97399.914	-9999
2013	156	20	8.99	8.27	90.9	-9999	0	0.391	0.377	399.321365	97399.914	-9999
2013	156	21	8.14	8.26	94.25	-9999	0	0.391	0	427.45456	97449.8865	-9999
2013	156	22	7.13	8.24	96.45	-9999	0	0.391	0	448.779585	97399.914	-9999
2013	156	23	6.52	8.24	96.7	-9999	0	0.368	0	459.924285	97399.914	-9999
2013	157	0	5.62	8.23	97.2	-9999	0	0.299	0	478.01767	97399.914	-9999
2013	157	1	4.31	8.2	97.35	-9999	0	0.299	0	493.585145	97349.9415	-9999
2013	157	2	2.14	8.13	97.8	-9999	0	0.391	0	504.87993	97399.914	-9999
2013	157	3	1.86	8.2	98.35	-9999	0	0.437	0	492.128985	97299.969	-9999
2013	157	4	2.42	8.23	98.5	-9999	0	0.46	3.77	473.115935	97250	-9999
2013	157	5	4.18	8.27	98.4	-9999	0	0.989	22.009	478.15179	97250	-9999
2013	157	6	7.73	8.33	93.65	-9999	0	1.679	26.13	455.88792	97200.031	-9999
2013	157	7	9.44	8.29	86.5	-9999	0	2.024	60.502	404.453045	97100.086	-9999
2013	157	8	10.87	8.29	80.85	-9999	0	2.323	65.156	378.36038	97100.086	-9999
2013	157	9	11.1	8.21	79.72	-9999	0	2.139	70.421	378.65416	97050.117	-9999
2013	157	10	11.02	8.16	80.75	-9999	0	2.047	55.523	378.389115	96950	-9999
2013	157	11	11.59	8.15	78.89	-9999	0	1.656	57.018	375.767395	96749.9415	-9999
2013	157	12	12.13	8.14	76.36	-9999	0	1.794	85.475	376.90422	96600.031	-9999
2013	157	13	13.33	8.18	72.1	-9999	0	1.771	92.573	380.375365	96550.0585	-9999
2013	157	14	14.02	8.16	69.61	-9999	0	1.472	114.257	379.46527	96400.148	-9999
2013	157	15	13.9	8.1	69.94	-9999	0	1.541	65.585	376.453965	96350	-9999
2013	157	16	14.32	8.12	68.53	-9999	0	1.633	63.531	377.22995	96249.883	-9999
2013	157	17	14.25	8.11	69.91	-9999	0	1.288	52.949	380.26999	96149.9415	-9999
2013	157	18	13.98	8.1	71.78	-9999	0	0.897	26.299	383.693225	96050	-9999
2013	157	19	12.82	8.09	82.22	-9999	0	0.184	3.705	388.51834	95950.0585	-9999
2013	157	20	10.93	8.07	89.3	-9999	0	0.161	0.598	405.442975	95900.086	-9999
2013	157	21	10.13	8.12	93.7	-9999	0	0.23	0	427.579115	95800.141	-9999
2013	157	22	9.77	8.16	94.8	-9999	0	0.207	0	436.08612	95699.852	-9999
2013	157	23	9.45	8.19	95.5	-9999	0	0.207	0	434.150955	95599.906	-9999
2013	158	0	9.38	8.21	96.2	-9999	0	0.529	0	427.611025	95499.969	-9999
2013	158	1	7.78	8.13	95	-9999	0	0.368	0	410.986575	95499.969	-9999
2013	158	2	4.42	8.05	95.55	-9999	0	0.276	0	398.03125	95499.969	-9999
2013	158	3	2.52	8.07	96.95	-9999	0	0.276	0	395.83743	95449.996	-9999
2013	158	4	1.68	8.07	97.85	-9999	0	0.253	5.2	394.24716	95499.969	-9999
2013	158	5	4.13	8.08	98.1	-9999	0	0.368	23.582	392.130005	95499.969	-9999
2013	158	6	7.98	8.32	98.3	-9999	0	0.414	47.45	390.670655	95599.906	-9999
2013	158	7	10.95	8.3	73.11	-9999	0	0.759	61.867	387.780685	95649.879	-9999
2013	158	8	11.28	8.24	69.39	-9999	0	0.483	39.793	384.354245	95699.852	-9999
2013	158	9	12.41	8.26	64.14	-9999	0	1.081	108.056	380.87352	95699.852	-9999
2013	158	10	15.03	8.38	55.48	-9999	0	1.955	263.887	375.90471	95599.906	-9999
2013	158	11	15.63	8.26	51.58	-9999	0	1.472	171.808	374.58586	95599.906	-9999
2013	158	12	15.38	8.13	52.22	-9999	0	1.518	158.756	373.570375	95599.906	-9999
2013	158	13	16.18	8.2	54.02	-9999	0	1.679	189.969	374.1803	95599.906	-9999
2013	158	14	17.3	8.24	52.5	-9999	0	1.702	247.832	374.445345	95599.906	-9999
2013	158	15	18.12	8.21	50.09	-9999	0	1.495	216.268	372.047165	95549.9375	-9999
2013	158	16	17.61	8.11	51.35	-9999	0	1.104	117.208	371.56178	95499.969	-9999
2013	158	17	17.27	8.11	51.67	-9999	0	1.081	63.18	372.61557	95499.969	-9999
2013	158	18	16.16	8.09	62.42	-9999	0	0.437	28.626	375.099975	95499.969	-9999
2013	158	19	14.18	8.1	75.73	-9999	0	0.253	4.563	378.708435	95649.879	-9999
2013	158	20	11.01	8.06	84.15	-9999	0	0.299	0.663	384.044495	95599.906	-9999
2013	158	21	6.94	8.04	91.8	-9999	0	0.322	0	390.916535	95599.906	-9999
2013	158	22	5.08	8.11	95.35	-9999	0	0.322	0	397.121155	95699.852	-9999
2013	158	23	3.71	8.16	96.55	-9999	0	0.322	0	405.091705	95699.852	-9999
2013	159	0	2.69	8.2	97.45	-9999	0	0.299	0	407.25998	95699.852	-9999
2013	159	1	1.97	8.24	97.95	-9999	0	0.299	0	422.252625	95699.852	-9999
2013	159	2	1.46	8.26	98.3	-9999	0	0.368	0	436.93872	95699.852	-9999
2013	159	3	1.28	8.27	98.55	-9999	0	0.322	0	433.304715	95699.852	-9999
2013	159	4	1.53	8.3	98.65	-9999	0	0.276	4.667	436.785445	95800.141	-9999
2013	159	5	4.89	8.39	98.35	-9999	0	0.46	22.425	446.624085	95800.141	-9999
2013	159	6	10.64	8.45	87.71	-9999	0	0.805	107.315	424.87755	95850.1135	-9999
2013	159	7	14.82	8.38	57.84	-9999	0	1.426	188.175	389.265595	95900.086	-9999
2013	159	8	16.77	8.4	53.55	-9999	0	2.001	257.036	378.69568	95900.086	-9999
2013	159	9	19.11	8.54	49.45	-9999	0	1.978	314.964	376.02924	95900.086	-9999
2013	159	10	20.48	8.52	44.39	-9999	0	2.645	361.881	375.588565	95800.141	-9999
2013	159	11	21.29	8.43	42.02	-9999	0	2.622	289.25	374.908385	95800.141	-9999
2013	159	12	21.39	8.3	41.13	-9999	0	1.932	234.208	375.039305	95850.1135	-9999
2013	159	13	21.78	8.29	39.31	-9999	0	2.208	225.94	374.9052	95900.086	-9999
2013	159	14	21.39	8.19	39.63	-9999	0	2.231	132.015	374.46132	95900.086	-9999
2013	159	15	21.7	8.19	39.03	-9999	0	1.564	139.373	375.336285	95900.086	-9999
2013	159	16	22.38	8.26	39.1	-9999	0	2.116	183.846	375.3842	95900.086	-9999
2013	159	17	20.99	8.13	44.94	-9999	0	1.909	94.952	376.82439	95850.1135	-9999
2013	159	18	20.18	8.12	46.58	-9999	0	1.748	42.9	379.17467	95850.1135	-9999
2013	159	19	15.95	8.06	67.06	-9999	0	0.506	10.322	382.138075	95900.086	-9999
2013	159	20	11.99	8.1	83	-9999	0	0.575	0.702	397.929075	95900.086	-9999
2013	159	21	9.5	8.2	92.3	-9999	0	0.46	0	416.08313	95950.0585	-9999
2013	159	22	8.2	8.28	95.6	-9999	0	0.575	0	425.113845	96000.031	-9999
2013	159	23	7.19	8.34	96.75	-9999	0	0.391	0	434.09987	96000.031	-9999
2013	160	0	6.67	8.38	97.45	-9999	0	0.598	0	439.190035	96000.031	-9999
2013	160	1	5.96	8.41	97.6	-9999	0	0.506	0	438.29909	95950.0585	-9999
2013	160	2	5.16	8.43	97.8	-9999	0	0.437	0	432.98859	95900.086	-9999
2013	160	3	4.7	8.45	97.95	-9999	0	0.345	0	436.40546	95900.086	-9999
2013	160	4	5.07	8.47	98.2	-9999	0	0.506	4.095	447.061585	95900.086	-9999
2013	160	5	7.19	8.54	98.45	-9999	0	0.529	22.139	447.607635	95900.086	-9999
2013	160	6	11.04	8.66	92.45	-9999	0	0.828	39.507	426.186815	95900.086	-9999
2013	160	7	13.93	8.6	72.74	-9999	0	1.426	74.061	395.955615	95900.086	-9999
2013	160	8	15.52	8.62	67.2	-9999	0	1.909	112.58	380.560595	95900.086	-9999
2013	160	9	16.02	8.54	65.88	-9999	0	1.794	77.87	374.6689	95900.086	-9999
2013	160	10	14.72	8.39	80.67	-9999	0.1	0.805	53.287	374.234605	95800.141	-9999
2013	160	11	14.04	8.41	90.8	-9999	1.7	1.403	60.034	376.881865	95699.852	-9999
2013	160	12	13.32	8.42	93.75	-9999	1.9	2.07	57.174	381.834715	95649.879	-9999
2013	160	13	13.27	8.44	94.05	-9999	0.5	2.461	62.946	394.927335	95549.9375	-9999
2013	160	14	13.2	8.43	93.2	-9999	0.2	2.139	55.081	399.48422	95400.023	-9999
2013	160	15	12.62	8.41	95.25	-9999	1.3	2.3	22.477	400.51886	95400.023	-9999
2013	160	16	12.27	8.4	96.65	-9999	1.4	1.679	10.4	399.308595	95300.086	-9999
2013	160	17	12.26	8.44	96.9	-9999	1.5	2.116	13.533	398.542205	95250.1135	-9999
2013	160	18	12.04	8.45	96.95	-9999	0.1	1.104	1.898	401.984605	95200.141	-9999
2013	160	19	11.94	8.47	97.55	-9999	1.9	1.012	1.612	410.4565	95300.086	-9999
2013	160	20	11.94	8.49	98.05	-9999	1.1	0.713	0.091	435.16965	95400.023	-9999
2013	160	21	12.13	8.53	98.2	-9999	0.1	0.805	0	463.83293	95549.9375	-9999
2013	160	22	12.15	8.53	98.3	-9999	0.1	0.529	0	487.14421	95699.852	-9999
2013	160	23	12.1	8.54	98.35	-9999	0	0.345	0	500.275165	95749.9965	-9999
2013	161	0	12.21	8.54	98.45	-9999	0	0.759	0	493.374375	95800.141	-9999
2013	161	1	12.27	8.55	98.55	-9999	0	0.575	0	495.775755	95800.141	-9999
2013	161	2	12.32	8.54	98.65	-9999	0	0.598	0	498.82538	95850.1135	-9999
2013	161	3	12.35	8.54	98.75	-9999	0.1	0.506	0	492.004425	95900.086	-9999
2013	161	4	12.3	8.54	98.8	-9999	0	0.391	1.144	488.319335	95950.0585	-9999
2013	161	5	12.41	8.52	98.8	-9999	0	0.483	8.424	481.389835	96000.031	-9999
2013	161	6	12.88	8.53	98.8	-9999	0	0.575	28.145	452.541325	96000.031	-9999
2013	161	7	12.9	8.53	98.8	-9999	0	0.989	27.092	415.1315	96099.969	-9999
2013	161	8	14.26	8.6	95.35	-9999	0	0.897	90.961	398.261165	96099.969	-9999
2013	161	9	15.34	8.58	86.9	-9999	0	0.92	95.693	393.576565	96099.969	-9999
2013	161	10	15.65	8.55	80.7	-9999	0	1.15	87.126	391.171995	96199.914	-9999
2013	161	11	15.9	8.53	80	-9999	0	1.15	88.101	388.62692	96199.914	-9999
2013	161	12	16.17	8.53	79.27	-9999	0	1.173	93.288	387.247405	96199.914	-9999
2013	161	13	16.94	8.56	74.98	-9999	0	1.311	143.858	387.122865	96199.914	-9999
2013	161	14	18.43	8.64	68.32	-9999	0	1.495	193.518	384.731065	96199.914	-9999
2013	161	15	19.73	8.71	64.12	-9999	0	1.541	274.833	383.450545	96199.914	-9999
2013	161	16	20.09	8.61	63.06	-9999	0	1.334	149.721	385.091915	96199.914	-9999
2013	161	17	19.41	8.51	68.39	-9999	0	0.874	62.946	388.01062	96199.914	-9999
2013	161	18	18.32	8.54	78.73	-9999	0	0.46	20.748	391.61908	96199.914	-9999
2013	161	19	16.92	8.56	85.9	-9999	0	0.506	8.164	395.019955	96249.883	-9999
2013	161	20	15.33	8.6	90.4	-9999	0	0.483	0.507	397.9642	96299.852	-9999
2013	161	21	13.92	8.63	95.35	-9999	0	0.644	0	401.61737	96350	-9999
2013	161	22	13.54	8.71	96.55	-9999	0	0.345	0	406.31793	96400.148	-9999
2013	161	23	12.96	8.77	97.45	-9999	0	0.368	0	407.729385	96400.148	-9999
2013	162	0	12.77	8.81	98	-9999	0	0.276	0	409.07059	96400.148	-9999
2013	162	1	12	8.81	98.1	-9999	0	0.299	0	414.160755	96400.148	-9999
2013	162	2	11.79	8.85	98.35	-9999	0	0.391	0	416.52382	96450.117	-9999
2013	162	3	12.38	8.89	98.55	-9999	0	0.46	0	417.78198	96500.086	-9999
2013	162	4	10.94	8.78	98.55	-9999	0	0.299	5.265	420.8795	96500.086	-9999
2013	162	5	11.8	8.88	98.55	-9999	0	0.805	21.424	422.000365	96500.086	-9999
2013	162	6	16.67	9.03	83.86	-9999	0	1.725	112.723	420.703885	96600.031	-9999
2013	162	7	18.73	8.91	69.11	-9999	0	1.817	193.414	417.69577	96600.031	-9999
2013	162	8	19.84	8.94	62.73	-9999	0	2.001	246.155	409.1983	96699.969	-9999
2013	162	9	21.34	9.09	54.34	-9999	0	1.932	312.429	401.36191	96600.031	-9999
2013	162	10	22.61	9.12	45.34	-9999	0	1.909	340.964	396.36115	96600.031	-9999
2013	162	11	23.64	9.1	39.25	-9999	0	2.484	375.869	408.43195	96500.086	-9999
2013	162	12	24.64	9.11	31.34	-9999	0	1.886	389.155	395.74164	96500.086	-9999
2013	162	13	25.44	9.11	29.46	-9999	0	2.047	374.595	392.40143	96500.086	-9999
2013	162	14	25.98	9.09	27.77	-9999	0	1.978	340.119	392.20984	96500.086	-9999
2013	162	15	26.12	9.04	26.34	-9999	0	1.771	288.821	395.10938	96450.117	-9999
2013	162	16	26.04	8.96	26.44	-9999	0	2.093	223.132	398.99884	96450.117	-9999
2013	162	17	24.89	8.87	28.02	-9999	0	1.495	108.524	400.05902	96400.148	-9999
2013	162	18	22.5	8.87	34.9	-9999	0	1.058	40.924	415.20178	96400.148	-9999
2013	162	19	17.01	8.81	60.13	-9999	0	0.391	10.413	436.32242	96400.148	-9999
2013	162	20	12.24	8.89	79.7	-9999	0	0.184	0.923	492.25034	96400.148	-9999
2013	162	21	9.41	9.01	91.05	-9999	0	0.23	0	560.21069	96500.086	-9999
2013	162	22	7.88	9.11	95.3	-9999	0	0.184	0	598.39008	96500.086	-9999
2013	162	23	7.01	9.19	96.75	-9999	0	0.207	0	594.46228	96500.086	-9999
2013	163	0	6.28	9.24	97.4	-9999	0	0.276	0	610.2373	96500.086	-9999
2013	163	1	5.66	9.28	97.75	-9999	0	0.207	0	603.51855	96600.031	-9999
2013	163	2	5.39	9.3	98.05	-9999	0	0.23	0	560.70245	96550.0585	-9999
2013	163	3	5.03	9.32	98.15	-9999	0	0.23	0.026	524.49011	96500.086	-9999
2013	163	4	4.92	9.31	98.25	-9999	0	0.276	4.563	514.62915	96550.0585	-9999
2013	163	5	7.02	9.39	98.5	-9999	0	0.322	20.15	450.73709	96600.031	-9999
2013	163	6	14.37	9.49	84.33	-9999	0	1.265	104.663	414.2374	96600.031	-9999
2013	163	7	19.25	9.46	55.6	-9999	0	1.679	180.986	401.41937	96600.031	-9999
2013	163	8	21.23	9.46	46.79	-9999	0	2.484	253.786	394.54095	96600.031	-9999
2013	163	9	22.64	9.54	42.71	-9999	0	2.691	288.821	391.69891	96600.031	-9999
2013	163	10	23.61	9.54	38.93	-9999	0	2.254	351.702	390.70258	96600.031	-9999
2013	163	11	24.27	9.49	37.49	-9999	0	2.185	360.464	389.34863	96600.031	-9999
2013	163	12	24.29	9.41	35.85	-9999	0	1.771	248.417	392.82294	96600.031	-9999
2013	163	13	24.53	9.37	34.38	-9999	0	2.668	292.786	388.28842	96550.0585	-9999
2013	163	14	23.9	9.27	35.7	-9999	0	3.036	229.008	388.28842	96500.086	-9999
2013	163	15	23.3	9.27	36.49	-9999	0	3.358	205.556	387.8222	96500.086	-9999
2013	163	16	21.66	9.13	39.77	-9999	0	3.243	109.746	390.33215	96450.117	-9999
2013	163	17	21.36	9.21	39.66	-9999	0	3.22	99.801	393.4169	96400.148	-9999
2013	163	18	19.75	9.18	44.47	-9999	0	2.093	37.713	396.71881	96400.148	-9999
2013	163	19	18.28	9.2	51.12	-9999	0	1.196	12.545	412.78125	96350	-9999
2013	163	20	13.98	9.14	72.31	-9999	0	0.437	1.144	448.5784	96400.148	-9999
2013	163	21	9.92	9.19	88.15	-9999	0	0.437	0	463.29962	96500.086	-9999
2013	163	22	9.31	9.3	93.65	-9999	0	0.506	0	460.85992	96500.086	-9999
2013	163	23	9.25	9.38	93.65	-9999	0	0.437	0	434.13818	96500.086	-9999
2013	164	0	7.71	9.39	95.95	-9999	0	0.368	0	432.13916	96500.086	-9999
2013	164	1	6.57	9.41	97.3	-9999	0	0.46	0	424.20056	96500.086	-9999
2013	164	2	6.42	9.46	98.1	-9999	0	0.506	0	428.93307	96500.086	-9999
2013	164	3	6.28	9.47	98.35	-9999	0	0.552	0	458.80981	96500.086	-9999
2013	164	4	6.41	9.48	98.55	-9999	0	0.529	4.602	470.491	96500.086	-9999
